Date,Open,High,Low,Close,AdjClose,Volume
25-09-2017,911.224976,911.224976,896.299988,899.875,882.846375,5074614.0
26-09-2017,894.525024,898.299988,892.5,896.150024,879.191895,5719366.0
27-09-2017,898.0,902.799988,885.0,888.25,871.441345,3668610.0
28-09-2017,887.0,899.5,881.650024,897.650024,880.663452,13823232.0
29-09-2017,900.049988,911.0,898.125,902.849976,885.765076,3106816.0
03-10-2017,904.0,910.5,898.549988,904.424988,887.310242,2197212.0
04-10-2017,903.950012,905.950012,896.674988,898.5,881.497314,3312552.0
05-10-2017,897.5,902.5,896.549988,899.299988,882.282227,1668098.0
06-10-2017,899.0,902.224976,897.0,900.049988,883.018066,1515330.0
09-10-2017,899.400024,901.5,895.25,897.75,880.761536,1531246.0
10-10-2017,899.5,907.474976,896.325012,901.349976,884.293457,1899090.0
11-10-2017,901.625,907.625,893.799988,895.075012,878.137268,2633720.0
12-10-2017,897.549988,910.724976,894.0,909.400024,892.191101,2690780.0
13-10-2017,913.349976,928.275024,911.0,925.400024,907.888367,3216732.0
16-10-2017,930.0,936.625,921.0,928.575012,911.003296,1637272.0
17-10-2017,925.0,926.849976,919.549988,925.625,908.10907,1306644.0
18-10-2017,920.5,937.5,919.5,934.25,916.570923,1963360.0
19-10-2017,930.900024,932.5,920.325012,924.200012,906.71106,285004.0
23-10-2017,929.950012,934.849976,918.025024,931.650024,914.02002,2081446.0
24-10-2017,931.5,939.799988,926.5,933.549988,915.884155,5664436.0
25-10-2017,930.0,931.5,892.5,897.549988,880.565369,10683604.0
26-10-2017,884.0,905.0,878.924988,897.674988,880.687988,14285732.0
27-10-2017,902.200012,903.75,889.5,895.525024,878.578674,3736044.0
30-10-2017,899.125,908.0,896.200012,907.5,890.327026,2711176.0
31-10-2017,905.75,905.75,899.625,904.25,887.13855,2341230.0
01-11-2017,907.549988,912.5,906.0,910.599976,893.368408,2095306.0
02-11-2017,911.5,914.900024,908.474976,911.049988,893.809937,2368972.0
03-11-2017,912.849976,920.0,910.799988,915.349976,898.028503,1905244.0
06-11-2017,912.5,920.0,911.299988,914.299988,896.998413,3074122.0
07-11-2017,919.0,922.474976,910.375,911.849976,894.594727,3723188.0
08-11-2017,912.599976,916.799988,909.5,912.974976,895.698425,1641572.0
09-11-2017,913.5,917.5,910.549988,913.924988,896.630432,1556654.0
10-11-2017,910.849976,917.400024,906.174988,911.0,893.760803,3872180.0
13-11-2017,911.0,911.575012,897.5,906.775024,889.615845,1667936.0
14-11-2017,907.950012,909.5,900.0,901.174988,884.121704,2356234.0
15-11-2017,899.0,901.825012,894.0,900.125,883.091614,3074184.0
16-11-2017,902.0,908.0,897.599976,903.849976,886.746155,2006486.0
17-11-2017,914.349976,919.150024,906.575012,912.775024,895.502258,3179386.0
20-11-2017,914.5,919.849976,914.5,919.075012,901.683044,1196212.0
21-11-2017,918.724976,925.0,918.049988,923.125,905.656372,1137766.0
22-11-2017,924.849976,930.0,922.275024,927.625,910.071289,2830398.0
23-11-2017,929.5,930.0,919.0,921.424988,903.988525,1616290.0
24-11-2017,921.5,928.900024,920.5,925.700012,908.182617,2601842.0
27-11-2017,924.5,931.0,922.799988,928.775024,911.199524,1935236.0
28-11-2017,928.0,935.5,927.924988,932.674988,915.025635,2545270.0
29-11-2017,932.5,937.75,927.900024,936.650024,918.925476,1637292.0
30-11-2017,934.349976,936.974976,920.0,926.849976,909.310852,2898156.0
01-12-2017,927.450012,930.0,922.049988,924.099976,906.612915,1929074.0
04-12-2017,927.450012,927.450012,915.049988,917.049988,899.69635,1820966.0
05-12-2017,913.0,914.275024,903.5,910.224976,893.000427,1946680.0
06-12-2017,909.974976,910.674988,899.5,901.650024,884.587769,3197560.0
07-12-2017,903.325012,908.299988,901.549988,904.825012,887.702698,2115652.0
08-12-2017,907.0,926.5,907.0,920.200012,902.786743,4478200.0
11-12-2017,924.0,925.875,920.0,923.200012,905.72998,1599116.0
12-12-2017,924.549988,924.950012,907.974976,909.950012,892.730652,1205294.0
13-12-2017,910.025024,922.5,907.549988,910.674988,893.441956,1453730.0
14-12-2017,912.0,920.0,906.0,919.025024,901.634033,1841546.0
15-12-2017,928.0,944.0,927.75,936.724976,918.998962,6225062.0
18-12-2017,927.5,949.5,904.650024,939.474976,921.69696,6148994.0
19-12-2017,939.900024,946.825012,938.075012,942.25,924.419495,2476056.0
20-12-2017,949.450012,951.549988,931.825012,934.075012,916.39917,4671752.0
21-12-2017,939.950012,942.5,932.599976,934.150024,916.472778,3427272.0
22-12-2017,939.5,940.0,930.875,938.325012,920.568787,2235452.0
26-12-2017,940.5,941.400024,928.349976,934.174988,916.497253,3392848.0
27-12-2017,935.049988,935.150024,925.575012,928.375,910.807068,1744692.0
28-12-2017,929.450012,940.450012,929.0,939.025024,921.255615,4350260.0
29-12-2017,938.400024,939.599976,934.075012,936.200012,918.483948,3172936.0
01-01-2018,936.349976,940.375,925.25,927.25,909.703308,3290258.0
02-01-2018,929.275024,937.5,929.275024,936.174988,918.459412,2388158.0
03-01-2018,937.5,939.125,925.599976,926.325012,908.795837,2265644.0
04-01-2018,926.5,932.75,926.5,929.950012,912.352173,1186888.0
05-01-2018,931.5,934.025024,927.775024,931.799988,914.167236,1435434.0
08-01-2018,932.5,935.349976,928.875,930.299988,912.695618,2285154.0
09-01-2018,931.0,934.924988,927.5,931.849976,914.216248,2652764.0
10-01-2018,932.599976,933.950012,928.650024,932.099976,914.461609,2307944.0
11-01-2018,932.099976,938.0,928.125,936.275024,918.557556,2029548.0
12-01-2018,936.5,939.075012,930.0,932.650024,915.001221,2168354.0
15-01-2018,934.974976,952.200012,929.924988,948.875,930.919128,6288222.0
16-01-2018,951.724976,955.0,942.625,950.075012,932.096436,3222692.0
17-01-2018,948.5,951.275024,943.5,945.25,927.362732,1452748.0
18-01-2018,962.0,977.0,959.025024,967.150024,948.848328,8324770.0
